,item_name,item_code,kind_code,rank,rank_code,unit,day1,dpr1
0,참깨 백색(국산)(500g),312,1,상품,4,1,당일 (04/28),39.2
1,땅콩 국산(100g),314,1,상품,4,1,당일 (04/28),28.4
2,느타리버섯 느타리버섯(100g),315,0,상품,4,1,당일 (04/28),13.0
3,느타리버섯 애느타리버섯(100g),315,1,상품,4,1,당일 (04/28),5.6
4,팽이버섯 팽이버섯(150g),316,0,상품,4,1,당일 (04/28),3.7
5,새송이버섯 새송이버섯(100g),317,0,상품,4,1,당일 (04/28),6.5
